User ID,His roles,His Skills Set,Specialized Profile ID,Qualifications ID,His Project Catalog ID,Experience ID,Specializations Roles
user_1017,"['Frontend Developer', 'Social Media Manager']","['Content Strategy', 'React', 'AWS', 'Email Marketing', 'Go']",SP_DualMastery,QL_Masters,PC_DevIT_1,Entry,"['DevIT', 'Sales']"
user_1018,"['Project Coordinator', 'Data Entry Specialist']","['CRM Management', 'Slack', 'Microsoft Office', 'Scheduling', 'Excel Data Analysis']",SP_DualMastery,QL_Masters,PC_Admin_4,Entry,['Admin']
user_1019,['Data Scientist'],"['SQL', 'Go', 'Dart', 'AWS', 'Python']",SP_PrimaryFocus,QL_SelfTaught,PC_DevIT_4,Intermediate,['DevIT']
user_1020,['Data Scientist'],"['Go', 'Node.js', 'Python', 'TensorFlow', 'Flutter', 'SQL', 'AWS']",SP_PrimaryFocus,QL_SelfTaught,PC_DevIT_1,Intermediate,['DevIT']
user_1021,"['SEO Specialist', 'Lead Generation Specialist']","['Facebook Ads', 'A/B Testing', 'Google Ads', 'Content Strategy', 'HubSpot']",SP_DualMastery,QL_Certified,PC_Sales_5,Intermediate,['Sales']
user_1022,"['Copywriter (Marketing)', 'Social Media Manager', 'PPC Specialist']","['Google Ads', 'A/B Testing', 'Email Marketing', 'Facebook Ads', 'HubSpot', 'SEO Audit']",SP_CrossFunctional,QL_Bachelors,PC_Sales_5,Intermediate,['Sales']
user_1023,['Brand Strategist'],"['Sketch', 'InDesign', 'Adobe Photoshop']",SP_PrimaryFocus,QL_Certified,PC_Design_4,Intermediate,['Design']
user_1024,['Mobile App Developer'],"['React', 'Kubernetes', 'Dart', 'Vue.js', 'SQL', 'Go', 'JavaScript']",SP_PrimaryFocus,QL_Certified,PC_DevIT_1,Entry,['DevIT']
user_1025,['Cloud Engineer'],"['JavaScript', 'AWS', 'Go', 'Node.js']",SP_PrimaryFocus,QL_Bachelors,PC_DevIT_1,Intermediate,['DevIT']
user_1026,"['Cloud Engineer', 'DevOps Specialist']","['TensorFlow', 'Flutter', 'AWS', 'Python', 'Kubernetes', 'Go']",SP_DualMastery,QL_Bachelors,PC_DevIT_2,Expert,['DevIT']
user_1027,['Social Media Manager'],"['Facebook Ads', 'A/B Testing', 'Google Ads', 'Content Strategy', 'HubSpot', 'Email Marketing']",SP_PrimaryFocus,QL_SelfTaught,PC_Sales_5,Entry,['Sales']
user_1028,"['UI/UX Designer', 'Graphic Designer']","['Figma', 'After Effects', 'Premiere Pro', 'InDesign']",SP_DualMastery,QL_Masters,PC_Design_2,Entry,['Design']
user_1029,['Mobile App Developer'],"['AWS', 'Django', 'React', 'TensorFlow', 'Python', 'Kubernetes', 'JavaScript']",SP_PrimaryFocus,QL_Certified,PC_DevIT_1,Expert,['DevIT']
user_1030,"['Lead Generation Specialist', 'Social Media Manager', 'PPC Specialist']","['Facebook Ads', 'A/B Testing', 'HubSpot', 'Google Ads', 'Email Marketing']",SP_CrossFunctional,QL_Certified,PC_Sales_1,Intermediate,['Sales']
user_1031,['Backend Engineer'],"['AWS', 'Python', 'Flutter']",SP_PrimaryFocus,QL_Masters,PC_DevIT_4,Intermediate,['DevIT']
user_1032,"['Editor/Proofreader', 'Ghostwriter', 'Content Writer']","['Spanish Translation', 'Grammarly Pro', 'Academic Research', 'Medical Writing', 'Copyediting']",SP_CrossFunctional,QL_Masters,PC_Writing_2,Entry,['Writing']
user_1033,['UI/UX Designer'],"['Figma', 'InDesign', 'Sketch', 'Illustrator', 'Blender', 'Premiere Pro', 'After Effects']",SP_PrimaryFocus,QL_Masters,PC_Design_1,Entry,['Design']
user_1034,['Backend Engineer'],"['SQL', 'Go', 'TensorFlow']",SP_PrimaryFocus,QL_SelfTaught,PC_DevIT_2,Intermediate,['DevIT']
user_1035,"['SEO Specialist', 'Lead Generation Specialist', 'Copywriter (Marketing)']","['Content Strategy', 'Google Ads', 'Email Marketing', 'A/B Testing', 'SEO Audit', 'Facebook Ads', 'HubSpot']",SP_CrossFunctional,QL_SelfTaught,PC_Sales_1,Expert,['Sales']
user_1036,"['Frontend Developer', 'DevOps Specialist']","['JavaScript', 'AWS', 'Django']",SP_DualMastery,QL_Certified,PC_DevIT_1,Entry,['DevIT']
user_1037,"['Technical Writer', 'Editor/Proofreader']","['Spanish Translation', 'Legal Transcription', 'Academic Research', 'AP Style', 'Copyediting', 'Grammarly Pro', 'Medical Writing']",SP_DualMastery,QL_Bachelors,PC_Writing_4,Entry,['Writing']
user_1038,['Data Scientist'],"['Kubernetes', 'Django', 'Node.js', 'React', 'AWS', 'Python', 'SQL']",SP_PrimaryFocus,QL_Masters,PC_DevIT_5,Entry,['DevIT']
user_1039,"['Mobile App Developer', 'DevOps Specialist', 'Cloud Engineer']","['SQL', 'Dart', 'Go', 'React', 'AWS']",SP_CrossFunctional,QL_Certified,PC_DevIT_2,Entry,['DevIT']
user_1040,"['Mobile App Developer', 'Translator', 'Motion Graphics Artist']","['InDesign', 'Node.js', 'Illustrator', 'Kubernetes', 'Medical Writing']",SP_CrossFunctional,QL_Bachelors,PC_DevIT_4,Expert,"['Design', 'Writing', 'DevIT']"
user_1041,['Graphic Designer'],"['Blender', 'After Effects', 'InDesign', 'Sketch']",SP_PrimaryFocus,QL_SelfTaught,PC_Design_2,Entry,['Design']
user_1042,['Technical Writer'],"['Copyediting', 'Legal Transcription', 'Spanish Translation', 'AP Style', 'Academic Research', 'Grammarly Pro']",SP_PrimaryFocus,QL_Certified,PC_Writing_3,Entry,['Writing']
user_1043,['UI/UX Designer'],"['After Effects', 'Sketch', 'Blender', 'Premiere Pro', 'InDesign']",SP_PrimaryFocus,QL_Bachelors,PC_Design_3,Intermediate,['Design']
user_1044,"['Virtual Assistant', 'Data Entry Specialist', 'Customer Service Rep']","['Excel Data Analysis', 'Typing Speed 80 WPM', 'Slack']",SP_CrossFunctional,QL_Bachelors,PC_Admin_2,Expert,['Admin']
user_1045,"['Mobile App Developer', 'Frontend Developer', 'Backend Engineer']","['Flutter', 'JavaScript', 'Python']",SP_CrossFunctional,QL_Masters,PC_DevIT_5,Entry,['DevIT']
user_1046,"['DevOps Specialist', 'Frontend Developer']","['React', 'Django', 'Vue.js']",SP_DualMastery,QL_Bachelors,PC_DevIT_3,Entry,['DevIT']
user_1047,['DevOps Specialist'],"['SQL', 'TensorFlow', 'Django', 'Go']",SP_PrimaryFocus,QL_Bachelors,PC_DevIT_2,Entry,['DevIT']
user_1048,"['Data Scientist', 'Mobile App Developer', 'Cloud Engineer']","['JavaScript', 'Flutter', 'Node.js', 'AWS', 'Django', 'Kubernetes', 'React']",SP_CrossFunctional,QL_Bachelors,PC_DevIT_5,Entry,['DevIT']
user_1049,['Ghostwriter'],"['Medical Writing', 'Legal Transcription', 'Academic Research', 'Spanish Translation', 'Grammarly Pro', 'AP Style']",SP_PrimaryFocus,QL_Masters,PC_Writing_4,Intermediate,['Writing']
user_1050,"['Data Scientist', 'Cloud Engineer', 'DevOps Specialist']","['Django', 'React', 'TensorFlow', 'Kubernetes', 'Vue.js', 'Go']",SP_CrossFunctional,QL_SelfTaught,PC_DevIT_4,Intermediate,['DevIT']
user_1051,"['Backend Engineer', 'Copywriter (Marketing)']","['Salesforce', 'Content Strategy', 'Python', 'Vue.js']",SP_DualMastery,QL_Bachelors,PC_DevIT_4,Expert,"['DevIT', 'Sales']"
user_1052,['Mobile App Developer'],"['AWS', 'Go', 'TensorFlow']",SP_PrimaryFocus,QL_Certified,PC_DevIT_1,Entry,['DevIT']
user_1053,"['Backend Engineer', 'Data Scientist', 'Frontend Developer']","['Dart', 'Node.js', 'React', 'AWS', 'Vue.js', 'SQL']",SP_CrossFunctional,QL_Bachelors,PC_DevIT_5,Expert,['DevIT']
user_1054,['DevOps Specialist'],"['JavaScript', 'AWS', 'Kubernetes']",SP_PrimaryFocus,QL_Masters,PC_DevIT_4,Expert,['DevIT']
user_1055,"['Graphic Designer', 'Brand Strategist']","['Blender', 'Figma', 'Adobe Photoshop', 'After Effects', 'Premiere Pro', 'Illustrator']",SP_DualMastery,QL_Certified,PC_Design_1,Entry,['Design']
user_1056,['Content Writer'],"['Legal Transcription', 'Spanish Translation', 'AP Style']",SP_PrimaryFocus,QL_SelfTaught,PC_Writing_4,Entry,['Writing']
user_1057,['SEO Specialist'],"['SEO Audit', 'A/B Testing', 'HubSpot', 'Content Strategy']",SP_PrimaryFocus,QL_SelfTaught,PC_Sales_3,Entry,['Sales']
user_1058,"['Cloud Engineer', 'Data Entry Specialist']","['Excel Data Analysis', 'Go', 'Trello', 'Microsoft Office', 'SQL', 'CRM Management', 'Node.js']",SP_DualMastery,QL_Bachelors,PC_DevIT_4,Intermediate,"['DevIT', 'Admin']"
user_1059,"['SEO Specialist', 'Project Coordinator']","['Zendesk', 'Typing Speed 80 WPM', 'Content Strategy']",SP_DualMastery,QL_Bachelors,PC_Sales_1,Intermediate,"['Admin', 'Sales']"
user_1060,['Content Writer'],"['Spanish Translation', 'Medical Writing', 'Academic Research', 'Copyediting', 'Legal Transcription', 'AP Style']",SP_PrimaryFocus,QL_Bachelors,PC_Writing_4,Expert,['Writing']
user_1061,"['Mobile App Developer', 'Financial Analyst', 'Customer Service Rep']","['Python', 'SAP FICO', 'Auditing', 'JavaScript', 'Zendesk', 'Vue.js', 'Django']",SP_CrossFunctional,QL_SelfTaught,PC_DevIT_1,Expert,"['DevIT', 'Admin', 'Finance']"
user_1062,"['Project Coordinator', 'Customer Service Rep', 'Virtual Assistant']","['CRM Management', 'Slack', 'Microsoft Office', 'Excel Data Analysis']",SP_CrossFunctional,QL_Certified,PC_Admin_3,Expert,['Admin']
user_1063,"['Lead Generation Specialist', 'Bookkeeper']","['Content Strategy', 'Facebook Ads', 'SEO Audit', 'Budgeting', 'Financial Modeling', 'HubSpot', 'Salesforce']",SP_DualMastery,QL_Certified,PC_Sales_3,Entry,"['Finance', 'Sales']"
user_1064,['Backend Engineer'],"['Flutter', 'Dart', 'Python']",SP_PrimaryFocus,QL_Certified,PC_DevIT_1,Intermediate,['DevIT']
user_1065,"['Social Media Manager', 'SEO Specialist', 'PPC Specialist']","['Salesforce', 'HubSpot', 'SEO Audit', 'A/B Testing', 'Content Strategy', 'Google Ads', 'Facebook Ads']",SP_CrossFunctional,QL_SelfTaught,PC_Sales_5,Entry,['Sales']
user_1066,"['SEO Specialist', 'PPC Specialist']","['HubSpot', 'Google Ads', 'SEO Audit', 'Content Strategy', 'Email Marketing']",SP_DualMastery,QL_Bachelors,PC_Sales_3,Entry,['Sales']
user_1067,"['Ghostwriter', 'Virtual Assistant', 'PPC Specialist']","['Grammarly Pro', 'Google Ads', 'Medical Writing', 'HubSpot']",SP_CrossFunctional,QL_Masters,PC_Writing_4,Expert,"['Writing', 'Admin', 'Sales']"
user_1068,['Video Editor'],"['Adobe Photoshop', 'After Effects', 'Figma', 'Premiere Pro', 'Sketch', 'Illustrator', 'InDesign']",SP_PrimaryFocus,QL_SelfTaught,PC_Design_2,Entry,['Design']
user_1069,['Frontend Developer'],"['React', 'Go', 'Node.js', 'Flutter', 'AWS']",SP_PrimaryFocus,QL_Masters,PC_DevIT_1,Intermediate,['DevIT']
user_1070,"['Cloud Engineer', 'Frontend Developer']","['AWS', 'SQL', 'Node.js', 'Dart']",SP_DualMastery,QL_Bachelors,PC_DevIT_5,Entry,['DevIT']
user_1071,"['Lead Generation Specialist', 'SEO Specialist']","['Email Marketing', 'Facebook Ads', 'Content Strategy']",SP_DualMastery,QL_Bachelors,PC_Sales_4,Entry,['Sales']
user_1072,['Video Editor'],"['InDesign', 'After Effects', 'Premiere Pro', 'Figma']",SP_PrimaryFocus,QL_Masters,PC_Design_4,Entry,['Design']
user_1073,"['Brand Strategist', 'Graphic Designer', 'Motion Graphics Artist']","['Blender', 'Premiere Pro', 'Adobe Photoshop', 'Figma', 'Sketch', 'Illustrator']",SP_CrossFunctional,QL_Masters,PC_Design_5,Entry,['Design']
user_1074,"['Data Entry Specialist', 'Brand Strategist']","['Scheduling', 'Illustrator', 'After Effects', 'Typing Speed 80 WPM', 'Sketch']",SP_DualMastery,QL_Bachelors,PC_Admin_1,Intermediate,"['Design', 'Admin']"
user_1075,['Cloud Engineer'],"['JavaScript', 'Go', 'React', 'Django', 'TensorFlow', 'Dart', 'AWS']",SP_PrimaryFocus,QL_Bachelors,PC_DevIT_2,Expert,['DevIT']
user_1076,['Frontend Developer'],"['Flutter', 'Dart', 'Python', 'Vue.js', 'Node.js']",SP_PrimaryFocus,QL_Bachelors,PC_DevIT_3,Entry,['DevIT']
user_1077,"['Editor/Proofreader', 'Customer Service Rep']","['Spanish Translation', 'Grammarly Pro', 'Trello']",SP_DualMastery,QL_Bachelors,PC_Writing_5,Intermediate,"['Writing', 'Admin']"
user_1078,"['Brand Strategist', 'Motion Graphics Artist', 'UI/UX Designer']","['Premiere Pro', 'InDesign', 'Sketch', 'Blender', 'After Effects', 'Illustrator', 'Adobe Photoshop']",SP_CrossFunctional,QL_SelfTaught,PC_Design_5,Intermediate,['Design']
user_1079,"['Project Coordinator', 'Virtual Assistant', 'Data Entry Specialist']","['Microsoft Office', 'Scheduling', 'Excel Data Analysis', 'CRM Management', 'Trello']",SP_CrossFunctional,QL_Masters,PC_Admin_4,Expert,['Admin']
user_1080,['Frontend Developer'],"['Go', 'Vue.js', 'Flutter', 'AWS', 'Dart', 'TensorFlow', 'Python']",SP_PrimaryFocus,QL_Certified,PC_DevIT_4,Entry,['DevIT']
user_1081,"['Translator', 'Content Writer', 'Editor/Proofreader']","['Copyediting', 'Legal Transcription', 'Academic Research', 'AP Style']",SP_CrossFunctional,QL_Bachelors,PC_Writing_1,Intermediate,['Writing']
user_1082,"['Mobile App Developer', 'Backend Engineer', 'Frontend Developer']","['Dart', 'AWS', 'SQL']",SP_CrossFunctional,QL_Certified,PC_DevIT_3,Expert,['DevIT']
user_1083,['Video Editor'],"['After Effects', 'Blender', 'Adobe Photoshop', 'Illustrator']",SP_PrimaryFocus,QL_Certified,PC_Design_4,Entry,['Design']
user_1084,"['Data Scientist', 'Brand Strategist', 'Copywriter (Marketing)']","['Vue.js', 'Figma', 'After Effects', 'Blender']",SP_CrossFunctional,QL_Masters,PC_DevIT_2,Expert,"['Design', 'DevIT', 'Sales']"
user_1085,"['Mobile App Developer', 'Content Writer']","['JavaScript', 'Copyediting', 'Dart', 'Vue.js', 'AP Style', 'AWS']",SP_DualMastery,QL_Masters,PC_DevIT_1,Entry,"['Writing', 'DevIT']"
user_1086,"['Video Editor', 'Customer Service Rep']","['InDesign', 'Scheduling', 'Microsoft Office']",SP_DualMastery,QL_Bachelors,PC_Design_2,Entry,"['Design', 'Admin']"
user_1087,"['Backend Engineer', 'Data Scientist']","['JavaScript', 'Python', 'Node.js']",SP_DualMastery,QL_SelfTaught,PC_DevIT_3,Intermediate,['DevIT']
user_1088,"['Editor/Proofreader', 'Translator']","['AP Style', 'Copyediting', 'Spanish Translation', 'Academic Research', 'Medical Writing']",SP_DualMastery,QL_Certified,PC_Writing_2,Entry,['Writing']
user_1089,['Frontend Developer'],"['Python', 'React', 'JavaScript', 'Go', 'SQL', 'Node.js']",SP_PrimaryFocus,QL_SelfTaught,PC_DevIT_3,Entry,['DevIT']
user_1090,"['Video Editor', 'Graphic Designer']","['Illustrator', 'Blender', 'InDesign', 'After Effects', 'Figma', 'Premiere Pro']",SP_DualMastery,QL_Masters,PC_Design_1,Expert,['Design']
user_1091,['Brand Strategist'],"['Sketch', 'InDesign', 'After Effects', 'Blender', 'Premiere Pro', 'Adobe Photoshop', 'Illustrator']",SP_PrimaryFocus,QL_Bachelors,PC_Design_5,Entry,['Design']
user_1092,"['Graphic Designer', 'UI/UX Designer', 'Video Editor']","['InDesign', 'Adobe Photoshop', 'Illustrator']",SP_CrossFunctional,QL_Bachelors,PC_Design_1,Entry,['Design']
user_1093,"['Cloud Engineer', 'Mobile App Developer', 'Frontend Developer']","['AWS', 'TensorFlow', 'Django', 'SQL']",SP_CrossFunctional,QL_Masters,PC_DevIT_4,Entry,['DevIT']
user_1094,"['Frontend Developer', 'DevOps Specialist', 'Backend Engineer']","['Kubernetes', 'React', 'SQL']",SP_CrossFunctional,QL_SelfTaught,PC_DevIT_3,Intermediate,['DevIT']
user_1095,"['Copywriter (Marketing)', 'Social Media Manager', 'Lead Generation Specialist']","['HubSpot', 'Content Strategy', 'A/B Testing', 'Google Ads']",SP_CrossFunctional,QL_SelfTaught,PC_Sales_3,Intermediate,['Sales']
user_1096,"['SEO Specialist', 'Data Entry Specialist']","['HubSpot', 'Microsoft Office', 'Trello']",SP_DualMastery,QL_SelfTaught,PC_Sales_1,Entry,"['Admin', 'Sales']"
user_1097,['Backend Engineer'],"['Kubernetes', 'Django', 'Dart']",SP_PrimaryFocus,QL_SelfTaught,PC_DevIT_1,Intermediate,['DevIT']
user_1098,"['Virtual Assistant', 'Data Entry Specialist', 'Project Coordinator']","['Scheduling', 'CRM Management', 'Microsoft Office', 'Typing Speed 80 WPM']",SP_CrossFunctional,QL_SelfTaught,PC_Admin_1,Entry,['Admin']
user_1099,"['Cloud Engineer', 'Backend Engineer']","['Python', 'Node.js', 'React', 'Flutter']",SP_DualMastery,QL_Bachelors,PC_DevIT_4,Intermediate,['DevIT']
user_1100,"['Lead Generation Specialist', 'PPC Specialist', 'Social Media Manager']","['Google Ads', 'Salesforce', 'Email Marketing', 'Facebook Ads']",SP_CrossFunctional,QL_Masters,PC_Sales_1,Entry,['Sales']
user_1101,['Brand Strategist'],"['Blender', 'Figma', 'Sketch', 'InDesign', 'After Effects', 'Adobe Photoshop', 'Illustrator']",SP_PrimaryFocus,QL_Certified,PC_Design_3,Expert,['Design']
user_1102,['Motion Graphics Artist'],"['Illustrator', 'Sketch', 'InDesign', 'After Effects', 'Adobe Photoshop', 'Figma']",SP_PrimaryFocus,QL_SelfTaught,PC_Design_4,Entry,['Design']
user_1103,['Frontend Developer'],"['Dart', 'Flutter', 'React']",SP_PrimaryFocus,QL_Bachelors,PC_DevIT_3,Entry,['DevIT']
user_1104,['Motion Graphics Artist'],"['Premiere Pro', 'Figma', 'Illustrator', 'InDesign', 'Sketch', 'Blender']",SP_PrimaryFocus,QL_Masters,PC_Design_4,Entry,['Design']
user_1105,"['Data Entry Specialist', 'Customer Service Rep']","['Trello', 'CRM Management', 'Scheduling', 'Zendesk', 'Slack']",SP_DualMastery,QL_Bachelors,PC_Admin_1,Intermediate,['Admin']
user_1106,['Cloud Engineer'],"['JavaScript', 'Go', 'Django', 'Node.js', 'Flutter']",SP_PrimaryFocus,QL_Bachelors,PC_DevIT_4,Entry,['DevIT']
user_1107,"['Technical Writer', 'Editor/Proofreader']","['Legal Transcription', 'Medical Writing', 'Spanish Translation']",SP_DualMastery,QL_Bachelors,PC_Writing_5,Entry,['Writing']
user_1108,"['Frontend Developer', 'DevOps Specialist']","['Node.js', 'Dart', 'TensorFlow', 'React', 'Django', 'SQL']",SP_DualMastery,QL_Masters,PC_DevIT_4,Entry,['DevIT']
user_1109,"['Backend Engineer', 'Frontend Developer', 'Mobile App Developer']","['Python', 'Django', 'SQL', 'Node.js', 'TensorFlow']",SP_CrossFunctional,QL_Masters,PC_DevIT_1,Entry,['DevIT']
user_1110,['Motion Graphics Artist'],"['Blender', 'InDesign', 'Premiere Pro']",SP_PrimaryFocus,QL_Masters,PC_Design_2,Intermediate,['Design']
user_1111,"['DevOps Specialist', 'Brand Strategist']","['Go', 'Figma', 'Blender', 'Python']",SP_DualMastery,QL_Certified,PC_DevIT_1,Entry,"['Design', 'DevIT']"
user_1112,['Technical Writer'],"['Medical Writing', 'AP Style', 'Academic Research', 'Copyediting', 'Legal Transcription', 'Grammarly Pro', 'Spanish Translation']",SP_PrimaryFocus,QL_Masters,PC_Writing_5,Entry,['Writing']
user_1113,"['UI/UX Designer', 'Graphic Designer', 'Motion Graphics Artist']","['Sketch', 'Adobe Photoshop', 'Blender', 'InDesign']",SP_CrossFunctional,QL_Certified,PC_Design_5,Entry,['Design']
user_1114,"['PPC Specialist', 'SEO Specialist', 'Copywriter (Marketing)']","['HubSpot', 'SEO Audit', 'Salesforce', 'Email Marketing', 'Content Strategy', 'Facebook Ads', 'Google Ads']",SP_CrossFunctional,QL_SelfTaught,PC_Sales_1,Expert,['Sales']
user_1115,['Lead Generation Specialist'],"['Email Marketing', 'Facebook Ads', 'SEO Audit', 'Google Ads']",SP_PrimaryFocus,QL_SelfTaught,PC_Sales_4,Expert,['Sales']
user_1116,"['Cloud Engineer', 'Backend Engineer', 'Frontend Developer']","['React', 'Django', 'Python', 'SQL', 'Node.js', 'Kubernetes', 'Flutter']",SP_CrossFunctional,QL_SelfTaught,PC_DevIT_3,Intermediate,['DevIT']
user_1117,"['Brand Strategist', 'UI/UX Designer']","['InDesign', 'After Effects', 'Adobe Photoshop']",SP_DualMastery,QL_SelfTaught,PC_Design_1,Entry,['Design']
user_1118,"['Motion Graphics Artist', 'Brand Strategist', 'Graphic Designer']","['Sketch', 'Illustrator', 'Blender']",SP_CrossFunctional,QL_Masters,PC_Design_5,Intermediate,['Design']
user_1119,['Data Scientist'],"['Python', 'JavaScript', 'Vue.js']",SP_PrimaryFocus,QL_Certified,PC_DevIT_1,Entry,['DevIT']
user_1120,['Frontend Developer'],"['Python', 'TensorFlow', 'Kubernetes', 'AWS', 'Go', 'Vue.js']",SP_PrimaryFocus,QL_SelfTaught,PC_DevIT_4,Entry,['DevIT']
user_1121,"['Backend Engineer', 'Brand Strategist', 'Technical Writer']","['Grammarly Pro', 'Premiere Pro', 'Kubernetes', 'Spanish Translation', 'JavaScript', 'TensorFlow', 'Blender']",SP_CrossFunctional,QL_SelfTaught,PC_DevIT_2,Entry,"['Design', 'Writing', 'DevIT']"
user_1122,"['Brand Strategist', 'Video Editor', 'UI/UX Designer']","['Sketch', 'InDesign', 'After Effects', 'Blender']",SP_CrossFunctional,QL_Bachelors,PC_Design_5,Entry,['Design']
user_1123,"['DevOps Specialist', 'Frontend Developer']","['Python', 'SQL', 'Go', 'JavaScript']",SP_DualMastery,QL_Certified,PC_DevIT_4,Expert,['DevIT']
user_1124,['DevOps Specialist'],"['SQL', 'Dart', 'Node.js', 'Django', 'TensorFlow', 'Go', 'Flutter']",SP_PrimaryFocus,QL_Bachelors,PC_DevIT_2,Expert,['DevIT']
user_1125,['Virtual Assistant'],"['Slack', 'Scheduling', 'Zendesk', 'Typing Speed 80 WPM', 'Trello', 'CRM Management', 'Microsoft Office']",SP_PrimaryFocus,QL_Bachelors,PC_Admin_2,Intermediate,['Admin']
user_1126,['Copywriter (Marketing)'],"['HubSpot', 'Content Strategy', 'Email Marketing', 'SEO Audit', 'A/B Testing', 'Google Ads']",SP_PrimaryFocus,QL_Bachelors,PC_Sales_3,Expert,['Sales']
user_1127,"['Copywriter (Marketing)', 'SEO Specialist']","['Email Marketing', 'HubSpot', 'Google Ads', 'Salesforce', 'Content Strategy', 'Facebook Ads', 'A/B Testing']",SP_DualMastery,QL_SelfTaught,PC_Sales_5,Entry,['Sales']
user_1128,"['Copywriter (Marketing)', 'Project Coordinator', 'DevOps Specialist']","['Content Strategy', 'SQL', 'Go']",SP_CrossFunctional,QL_Certified,PC_Sales_5,Entry,"['DevIT', 'Admin', 'Sales']"
user_1129,['Customer Service Rep'],"['Zendesk', 'Scheduling', 'Excel Data Analysis', 'CRM Management', 'Slack', 'Microsoft Office']",SP_PrimaryFocus,QL_Masters,PC_Admin_4,Intermediate,['Admin']
user_1130,"['Video Editor', 'Brand Strategist']","['Blender', 'InDesign', 'Illustrator', 'Premiere Pro', 'Figma', 'Adobe Photoshop']",SP_DualMastery,QL_Masters,PC_Design_5,Intermediate,['Design']
user_1131,"['Virtual Assistant', 'SEO Specialist']","['Scheduling', 'Trello', 'Email Marketing', 'Microsoft Office', 'Content Strategy', 'HubSpot']",SP_DualMastery,QL_Masters,PC_Admin_5,Entry,"['Admin', 'Sales']"
user_1132,"['Frontend Developer', 'Mobile App Developer', 'Data Scientist']","['React', 'Vue.js', 'Python', 'JavaScript', 'Node.js', 'Flutter']",SP_CrossFunctional,QL_SelfTaught,PC_DevIT_4,Intermediate,['DevIT']
user_1133,['DevOps Specialist'],"['React', 'Kubernetes', 'SQL', 'JavaScript', 'Flutter']",SP_PrimaryFocus,QL_Certified,PC_DevIT_2,Entry,['DevIT']
user_1134,['Cloud Engineer'],"['AWS', 'Dart', 'Vue.js', 'Django', 'TensorFlow', 'Kubernetes', 'SQL']",SP_PrimaryFocus,QL_Masters,PC_DevIT_2,Entry,['DevIT']
user_1135,"['Brand Strategist', 'Motion Graphics Artist', 'Video Editor']","['Premiere Pro', 'Figma', 'Sketch', 'InDesign']",SP_CrossFunctional,QL_Masters,PC_Design_2,Entry,['Design']
user_1136,"['Data Entry Specialist', 'Project Coordinator']","['Trello', 'Slack', 'Scheduling', 'Zendesk', 'CRM Management']",SP_DualMastery,QL_SelfTaught,PC_Admin_2,Intermediate,['Admin']
user_1137,['Editor/Proofreader'],"['Medical Writing', 'Grammarly Pro', 'Legal Transcription', 'Spanish Translation']",SP_PrimaryFocus,QL_Masters,PC_Writing_1,Entry,['Writing']
user_1138,"['Data Scientist', 'SEO Specialist']","['Salesforce', 'Node.js', 'Django', 'TensorFlow', 'Facebook Ads', 'Python']",SP_DualMastery,QL_Masters,PC_DevIT_4,Entry,"['DevIT', 'Sales']"
user_1139,"['Data Scientist', 'Cloud Engineer']","['SQL', 'Vue.js', 'Python']",SP_DualMastery,QL_Bachelors,PC_DevIT_5,Intermediate,['DevIT']
user_1140,"['Brand Strategist', 'Data Entry Specialist']","['Typing Speed 80 WPM', 'InDesign', 'After Effects', 'Blender', 'Illustrator', 'Sketch', 'Excel Data Analysis']",SP_DualMastery,QL_SelfTaught,PC_Design_5,Expert,"['Design', 'Admin']"
user_1141,"['Data Scientist', 'Technical Writer', 'Bookkeeper']","['Django', 'Legal Transcription', 'Spanish Translation', 'AWS', 'Dart', 'Go']",SP_CrossFunctional,QL_Masters,PC_DevIT_3,Entry,"['Writing', 'DevIT', 'Finance']"
user_1142,"['Backend Engineer', 'DevOps Specialist']","['JavaScript', 'Go', 'Kubernetes']",SP_DualMastery,QL_SelfTaught,PC_DevIT_1,Intermediate,['DevIT']
user_1143,"['DevOps Specialist', 'Backend Engineer']","['Django', 'Dart', 'AWS']",SP_DualMastery,QL_SelfTaught,PC_DevIT_5,Intermediate,['DevIT']
user_1144,"['Brand Strategist', 'Graphic Designer']","['Premiere Pro', 'After Effects', 'Figma', 'Blender', 'InDesign']",SP_DualMastery,QL_Masters,PC_Design_1,Entry,['Design']
user_1145,"['DevOps Specialist', 'Cloud Engineer']","['Python', 'Flutter', 'JavaScript', 'Dart']",SP_DualMastery,QL_Certified,PC_DevIT_5,Intermediate,['DevIT']
user_1146,"['Mobile App Developer', 'Frontend Developer', 'DevOps Specialist']","['TensorFlow', 'Flutter', 'Node.js', 'Python', 'Kubernetes']",SP_CrossFunctional,QL_Certified,PC_DevIT_2,Intermediate,['DevIT']
user_1147,"['Bookkeeper', 'Tax Preparer']","['QuickBooks', 'Financial Modeling', 'Auditing', 'Budgeting', 'SAP FICO']",SP_DualMastery,QL_Masters,PC_Finance_2,Entry,['Finance']
user_1148,"['PPC Specialist', 'Backend Engineer']","['Django', 'A/B Testing', 'JavaScript', 'AWS', 'Python', 'Flutter']",SP_DualMastery,QL_Bachelors,PC_Sales_4,Entry,"['DevIT', 'Sales']"
user_1149,"['Brand Strategist', 'Motion Graphics Artist']","['Illustrator', 'Premiere Pro', 'Figma', 'Adobe Photoshop', 'InDesign', 'After Effects', 'Sketch']",SP_DualMastery,QL_Certified,PC_Design_3,Intermediate,['Design']
